"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/api/cart/update/anonymous-34842/ROB-1/2",1,0,14,14,14,14,182,0.00
"GET","/api/cart/update/anonymous-34846/EVE-1/2",1,0,13,13,13,13,176,0.00
"GET","/api/cart/update/anonymous-34848/ROB-1/2",1,0,13,13,13,13,169,0.00
"GET","/api/cart/update/anonymous-34849/HHGTTG/2",1,0,12,12,12,12,177,0.00
"GET","/api/cart/update/anonymous-34852/RD-10/2",1,0,11,11,11,11,177,0.00
"GET","/api/cart/update/anonymous-34855/R2D2/2",1,0,17,17,17,17,164,0.00
"GET","/api/catalogue/categories",975,0,14,47,7,383,35,3.26
"GET","/api/catalogue/product/C3P0",173,0,13,34,9,335,141,0.58
"GET","/api/catalogue/product/EVE-1",148,0,13,27,9,190,164,0.49
"GET","/api/catalogue/product/HAL-1",162,0,13,37,9,402,170,0.54
"GET","/api/catalogue/product/HHGTTG",170,0,14,40,10,311,186,0.57
"GET","/api/catalogue/product/K9",176,0,13,28,10,300,155,0.59
"GET","/api/catalogue/product/R2D2",193,0,13,27,10,324,184,0.64
"GET","/api/catalogue/product/RD-10",203,0,14,41,9,293,149,0.68
"GET","/api/catalogue/product/ROB-1",194,0,14,35,10,251,220,0.65
"GET","/api/catalogue/product/STAN-1",173,0,14,37,8,286,163,0.58
"GET","/api/catalogue/products",974,0,14,54,8,443,1963,3.25
"GET","/api/ratings/api/fetch/C3P0",0,131,0,0,0,0,0,0.00
"GET","/api/ratings/api/fetch/EVE-1",0,114,0,0,0,0,0,0.00
"GET","/api/ratings/api/fetch/HAL-1",0,125,0,0,0,0,0,0.00
"GET","/api/ratings/api/fetch/HHGTTG",0,138,0,0,0,0,0,0.00
"GET","/api/ratings/api/fetch/K9",0,137,0,0,0,0,0,0.00
"GET","/api/ratings/api/fetch/R2D2",0,151,0,0,0,0,0,0.00
"GET","/api/ratings/api/fetch/RD-10",0,165,0,0,0,0,0,0.00
"GET","/api/ratings/api/fetch/ROB-1",0,150,0,0,0,0,0,0.00
"GET","/api/ratings/api/fetch/STAN-1",0,140,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/C3P0/1",0,5,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/C3P0/2",0,11,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/C3P0/3",0,5,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/C3P0/4",0,10,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/C3P0/5",0,8,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/EVE-1/1",0,10,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/EVE-1/2",0,10,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/EVE-1/3",0,6,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/EVE-1/4",0,9,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/EVE-1/5",0,4,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/HAL-1/1",0,13,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/HAL-1/2",0,4,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/HAL-1/3",0,5,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/HAL-1/4",0,2,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/HAL-1/5",0,8,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/HHGTTG/1",0,6,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/HHGTTG/2",0,4,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/HHGTTG/3",0,11,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/HHGTTG/4",0,8,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/HHGTTG/5",0,7,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/K9/1",0,9,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/K9/2",0,9,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/K9/3",0,12,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/K9/4",0,7,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/K9/5",0,13,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/R2D2/1",0,9,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/R2D2/2",0,8,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/R2D2/3",0,11,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/R2D2/4",0,5,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/R2D2/5",0,7,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/RD-10/1",0,11,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/RD-10/2",0,6,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/RD-10/3",0,12,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/RD-10/4",0,13,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/RD-10/5",0,11,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/ROB-1/1",0,9,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/ROB-1/2",0,7,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/ROB-1/3",0,15,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/ROB-1/4",0,11,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/ROB-1/5",0,13,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/STAN-1/1",0,3,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/STAN-1/2",0,8,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/STAN-1/3",0,7,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/STAN-1/4",0,11,0,0,0,0,0,0.00
"PUT","/api/ratings/api/rate/STAN-1/5",0,9,0,0,0,0,0,0.00
"GET","/api/shipping/codes",0,483,0,0,0,0,0,0.00
"POST","/api/user/login",914,0,14,25,9,264,92,3.05
"GET","/api/user/uniqueid",975,0,12,22,7,350,26,3.26
"None","Total",8691,2116,14,55,3,991,596,29.04
